Accession	Organism	Kingdom	Length	Transmembrane_Helix
Q8IYM2	Homo sapiens	Metazoa	578	False
Q08913	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	375	True
Q9BRS2	Homo sapiens	Metazoa	568	False
Q9Y7X6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	684	False
A0A7J6KC99	Toxoplasma gondii	Other	7603	False
P35734	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	292	False
Q93YF5	Nicotiana tabacum	Plants	704	False
Q9BRP8	Homo sapiens	Metazoa	204	False
Q9Z1B8	Mus musculus	Metazoa	559	False
Q92597	Homo sapiens	Metazoa	394	False
F4JP43	Arabidopsis thaliana	Plants	2037	False
Q9BUB7	Homo sapiens	Metazoa	260	False
O43031	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	381	False
P07276	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1031	False
Q7YUD6	Plasmodium falciparum	Other	669	True
P16048	Pisum sativum	Plants	165	False
Q8IZV2	Homo sapiens	Metazoa	173	True
P50875	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	604	False
Q20745	Caenorhabditis elegans	Metazoa	1111	False
Q60EC2	Oryza sativa subsp. japonica	Plants	261	False
Q9H790	Homo sapiens	Metazoa	373	False
P38781	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	883	False
V5IM94	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	141	False
Q42512	Arabidopsis thaliana	Plants	139	False
P23772	Mus musculus	Metazoa	443	False
P37271	Arabidopsis thaliana	Plants	422	False
Q550D5	Dictyostelium discoideum	Other	872	False
Q9UK76	Homo sapiens	Metazoa	154	False
Q9H4X1	Homo sapiens	Metazoa	137	False
Q92575	Homo sapiens	Metazoa	508	False
P25087	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	383	False
Q5U5X0	Homo sapiens	Metazoa	104	False
Q17895	Caenorhabditis elegans	Metazoa	249	False
Q9VYD1	Drosophila melanogaster	Metazoa	2313	False
Q571I4	Mus musculus	Metazoa	1373	False
Q9XUB3	Caenorhabditis elegans	Metazoa	781	False
Q9NZZ3	Homo sapiens	Metazoa	219	False
Q9NS73	Homo sapiens	Metazoa	344	False
Q3UUF8	Mus musculus	Metazoa	508	False
Q9H6F5	Homo sapiens	Metazoa	360	False
Q8W4D6	Arabidopsis thaliana	Plants	598	False
P28625	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	365	False
Q9CQQ7	Mus musculus	Metazoa	256	False
P61793	Mus musculus	Metazoa	364	False
Q8WXX5	Homo sapiens	Metazoa	260	False
Q12382	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	290	True
Q7Z602	Homo sapiens	Metazoa	305	False
Q5T8A7	Homo sapiens	Metazoa	1209	False
Q93034	Homo sapiens	Metazoa	780	False
Q641G7	Xenopus laevis	Metazoa	168	False
Q9VZL5	Drosophila melanogaster	Metazoa	485	False
O74544	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	314	False
P03874	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	630	False
P39965	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	576	False
P49662	Homo sapiens	Metazoa	377	False
Q12084	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	232	False
Q55GF9	Dictyostelium discoideum	Other	1320	False
P46435	Schistosoma mansoni	Metazoa	259	False
P48039	Homo sapiens	Metazoa	350	False
Q91YT0	Mus musculus	Metazoa	464	False
Q9Y2G0	Homo sapiens	Metazoa	817	False
Q86YD1	Homo sapiens	Metazoa	416	False
Q8BJ63	Mus musculus	Metazoa	490	False
Q9EPL8	Mus musculus	Metazoa	1038	False
Q9H6K1	Homo sapiens	Metazoa	298	False
Q84JZ6	Arabidopsis thaliana	Plants	244	False
Q92624	Homo sapiens	Metazoa	585	False
P15720	Gallus gallus	Metazoa	174	False
Q8IRW8	Drosophila melanogaster	Metazoa	2431	False
Q5AK51	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	714	False
Q9P805	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	127	False
P38222	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	552	False
A2A884	Mus musculus	Metazoa	2348	False
Q96N21	Homo sapiens	Metazoa	525	False
O43739	Homo sapiens	Metazoa	400	False
B1AUS7	Mus musculus	Metazoa	101	False
Q9LMJ4	Arabidopsis thaliana	Plants	599	False
Q6P087	Homo sapiens	Metazoa	351	False
Q9CUU3	Mus musculus	Metazoa	1500	False
Q9UM07	Homo sapiens	Metazoa	663	False
P40532	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	138	True
O95551	Homo sapiens	Metazoa	362	False
P52172	Drosophila melanogaster	Metazoa	1264	False
Q14140	Homo sapiens	Metazoa	314	False
Q9D4W2	Mus musculus	Metazoa	315	False
Q9JKU3	Rattus norvegicus	Metazoa	1749	False
O14275	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	931	False
O13999	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	187	True
Q7KTX8	Drosophila melanogaster	Metazoa	2618	False
Q05809	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	96	False
Q07555	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	291	False
Q9WVH3	Mus musculus	Metazoa	505	False
P86452	Homo sapiens	Metazoa	979	False
P32354	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	571	False
Q5SU73	Mus musculus	Metazoa	570	False
Q9DBL9	Mus musculus	Metazoa	351	False
P51593	Rattus norvegicus	Metazoa	4454	False
Q9SRP6	Arabidopsis thaliana	Plants	194	False
O43909	Homo sapiens	Metazoa	919	False
Q9XI46	Arabidopsis thaliana	Plants	159	True
O23299	Arabidopsis thaliana	Plants	240	False
O08759	Mus musculus	Metazoa	870	False
Q9XZ34	Drosophila melanogaster	Metazoa	1416	False
Q60610	Mus musculus	Metazoa	1591	False
O88554	Mus musculus	Metazoa	559	False
P34234	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	306	False
Q5VT06	Homo sapiens	Metazoa	3117	False
Q8N8R5	Homo sapiens	Metazoa	385	False
O13900	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	481	False
Q5NCS9	Mus musculus	Metazoa	454	True
P83510	Mus musculus	Metazoa	1323	False
O60381	Homo sapiens	Metazoa	514	False
P27684	Spinacia oleracea	Plants	142	False
O17670	Caenorhabditis elegans	Metazoa	503	False
O80832	Arabidopsis thaliana	Plants	410	False
Q9QXV1	Mus musculus	Metazoa	362	False
P38250	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	946	False
P07257	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	368	False
O75821	Homo sapiens	Metazoa	320	False
Q9BQ95	Homo sapiens	Metazoa	431	False
Q42606	Arabidopsis thaliana	Plants	369	False
F4J7T2	Arabidopsis thaliana	Plants	1907	False
Q801E2	Xenopus laevis	Metazoa	1116	False
Q3U5Q7	Mus musculus	Metazoa	447	False
Q9M0V3	Arabidopsis thaliana	Plants	1088	False
P09595	Spinacia oleracea	Plants	218	False
Q9LVV5	Arabidopsis thaliana	Plants	223	False
O14827	Homo sapiens	Metazoa	1237	False
Q15029	Homo sapiens	Metazoa	972	False
P43266	Euglena gracilis	Other	100	True
Q9VX12	Drosophila melanogaster	Metazoa	359	False
Q1K8E0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	256	False
Q9LYB9	Arabidopsis thaliana	Plants	186	False
Q9VKM1	Drosophila melanogaster	Metazoa	843	False
Q09967	Caenorhabditis elegans	Metazoa	551	False
O35820	Rattus norvegicus	Metazoa	163	False
A0A120KVR5	Trypanosoma brucei brucei	Other	1642	False
P07213	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	617	True
P40344	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	310	False
P47112	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	604	False
Q8TEQ6	Homo sapiens	Metazoa	1508	False
P38870	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	785	False
Q9Y6A4	Homo sapiens	Metazoa	193	False
P39717	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	880	False
Q9VCX1	Drosophila melanogaster	Metazoa	1541	False
P56378	Homo sapiens	Metazoa	58	True
Q9H1E3	Homo sapiens	Metazoa	243	False
E9PT37	Rattus norvegicus	Metazoa	1207	False
Q09842	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	407	False
O60952	Dictyostelium discoideum	Other	199	False
I6PL68	Oryza sativa subsp. japonica	Plants	303	False
P97460	Mus musculus	Metazoa	816	False
Q921N8	Mus musculus	Metazoa	327	False
Q0WR66	Arabidopsis thaliana	Plants	793	False
Q05934	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	901	False
Q9C7S5	Arabidopsis thaliana	Plants	1095	True
P59103	Homo sapiens	Metazoa	153	False
Q6EMB2	Homo sapiens	Metazoa	1281	False
O94687	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	549	False
O02073	Caenorhabditis elegans	Metazoa	376	False
Q9SLJ2	Arabidopsis thaliana	Plants	98	False
F4HVZ5	Arabidopsis thaliana	Plants	279	False
B8B0E2	Oryza sativa subsp. indica	Plants	1246	False
Q7Z4G1	Homo sapiens	Metazoa	85	False
Q15233	Homo sapiens	Metazoa	471	False
Q06604	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	576	False
Q8LJT8	Arabidopsis thaliana	Plants	743	False
P23506	Mus musculus	Metazoa	227	False
P25632	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	483	False
Q0DRX6	Oryza sativa subsp. japonica	Plants	902	False
P08703	Penicillium chrysogenum	Fungi	331	False
Q96AZ6	Homo sapiens	Metazoa	181	False
Q13216	Homo sapiens	Metazoa	396	False
Q14209	Homo sapiens	Metazoa	437	False
P46059	Homo sapiens	Metazoa	708	True
Q5HZI1	Mus musculus	Metazoa	1210	False
Q02447	Homo sapiens	Metazoa	781	False
Q9NWH2	Homo sapiens	Metazoa	141	True
P40057	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	128	False
P14737	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1309	False
Q9FEN9	Arabidopsis thaliana	Plants	228	False
O80796	Arabidopsis thaliana	Plants	330	False
O95786	Homo sapiens	Metazoa	925	False
F4HYF3	Arabidopsis thaliana	Plants	401	False
Q76LB1	Triticum aestivum	Plants	459	True
Q04500	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	899	False
P80667	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	386	False
Q96LD4	Homo sapiens	Metazoa	638	False
E5RQA1	Oryza sativa subsp. japonica	Plants	257	False
Q9VKJ9	Drosophila melanogaster	Metazoa	816	False
Q8BJA3	Mus musculus	Metazoa	419	False
O59678	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	166	False
Q9V463	Drosophila melanogaster	Metazoa	1365	False
Q6P8Z1	Mus musculus	Metazoa	170	False
Q9STY0	Arabidopsis thaliana	Plants	227	True
O75691	Homo sapiens	Metazoa	2785	False
Q337M4	Oryza sativa subsp. japonica	Plants	364	False
G5EGF8	Caenorhabditis elegans	Metazoa	354	False
Q5HZG9	Mus musculus	Metazoa	337	False
Q02775	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	382	False
Q03954	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	165	False
Q9VM92	Drosophila melanogaster	Metazoa	756	False
Q8WWM7	Homo sapiens	Metazoa	1075	False
Q9HC21	Homo sapiens	Metazoa	320	False
O08590	Rattus norvegicus	Metazoa	763	False
Q99J99	Mus musculus	Metazoa	297	False
Q9S720	Arabidopsis thaliana	Plants	247	False
P40063	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	208	False
Q96E14	Homo sapiens	Metazoa	147	False
Q9UUI3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	585	False
Q9NZQ3	Homo sapiens	Metazoa	722	False
Q9C469	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	648	False
O59757	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1364	False
P39979	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	161	False
Q8IVH4	Homo sapiens	Metazoa	418	False
Q9VUF8	Drosophila melanogaster	Metazoa	540	False
Q9VIV2	Drosophila melanogaster	Metazoa	1062	False
Q9FVE6	Arabidopsis thaliana	Plants	245	False
P52756	Homo sapiens	Metazoa	815	False
Q19872	Caenorhabditis elegans	Metazoa	268	False
Q02892	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	647	False
Q230X8	Tetrahymena thermophila (strain SB210)	Other	423	False
Q86X29	Homo sapiens	Metazoa	649	False
Q8S950	Nicotiana tabacum	Plants	959	False
Q6P2D8	Homo sapiens	Metazoa	792	False
Q8TD19	Homo sapiens	Metazoa	979	False
P40513	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	266	False
Q08702	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	217	False
Q9VAH9	Drosophila melanogaster	Metazoa	597	False
P48995	Homo sapiens	Metazoa	793	False
Q8ND71	Homo sapiens	Metazoa	665	False
P25039	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	761	False
Q9HC36	Homo sapiens	Metazoa	420	False
O74824	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	308	False
P45968	Caenorhabditis elegans	Metazoa	339	False
Q99ML0	Mus musculus	Metazoa	440	False
Q8K3Y3	Mus musculus	Metazoa	209	False
Q9ZWA1	Arabidopsis thaliana	Plants	393	False
Q9NZ81	Homo sapiens	Metazoa	148	False
P53628	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	566	False
Q9NSP4	Homo sapiens	Metazoa	180	False
Q66K74	Homo sapiens	Metazoa	1059	False
Q63768	Rattus norvegicus	Metazoa	304	False
F4JYE9	Arabidopsis thaliana	Plants	530	False
P07834	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	779	False
Q04364	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	514	False
Q86TC9	Homo sapiens	Metazoa	1320	False
O75056	Homo sapiens	Metazoa	442	False
P20433	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	221	False
Q1W6H9	Homo sapiens	Metazoa	321	False
Q96MB7	Homo sapiens	Metazoa	349	False
Q7M2P1	Sus scrofa	Metazoa	76	False
Q12032	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	185	False
Q7Z3E1	Homo sapiens	Metazoa	657	False
Q96EL1	Homo sapiens	Metazoa	287	False
Q45VK7	Mus musculus	Metazoa	4306	False
Q5EAF2	Arabidopsis thaliana	Plants	334	False
Q12199	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	356	False
Q9P783	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	480	False
P40576	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	216	True
Q10574	Caenorhabditis elegans	Metazoa	142	False
Q8TBZ3	Homo sapiens	Metazoa	569	False
P38632	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	267	False
Q8C551	Mus musculus	Metazoa	337	False
Q03673	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	198	False
Q08231	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	455	False
Q8GWR1	Arabidopsis thaliana	Plants	447	False
Q6ZSB9	Homo sapiens	Metazoa	765	False
O43819	Homo sapiens	Metazoa	266	True
O96033	Homo sapiens	Metazoa	88	False
P38074	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	348	False
Q67UU9	Oryza sativa subsp. japonica	Plants	426	False
Q84JF5	Arabidopsis thaliana	Plants	483	False
Q13286	Homo sapiens	Metazoa	438	True
P86397	Homo sapiens	Metazoa	168	False
D3U717	Petunia hybrida	Plants	434	False
Q9LU05	Arabidopsis thaliana	Plants	168	False
O74361	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	356	False
O60941	Homo sapiens	Metazoa	627	False
Q9VQB6	Drosophila melanogaster	Metazoa	971	False
Q9U3D6	Caenorhabditis elegans	Metazoa	964	False
Q12905	Homo sapiens	Metazoa	390	False
P56780	Arabidopsis thaliana	Plants	73	True
O54963	Rattus norvegicus	Metazoa	1069	False
Q9M2Z2	Arabidopsis thaliana	Plants	317	False
Q8BJ64	Mus musculus	Metazoa	596	False
Q9NVI7	Homo sapiens	Metazoa	586	False
Q4FX73	Leishmania major	Other	264	False
Q9HCU8	Homo sapiens	Metazoa	107	False
O35284	Mus musculus	Metazoa	125	False
Q5BJX1	Rattus norvegicus	Metazoa	134	False
Q9Y275	Homo sapiens	Metazoa	285	False
G5EE01	Caenorhabditis elegans	Metazoa	962	False
P40381	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	328	False
Q02796	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	332	False
Q8N140	Homo sapiens	Metazoa	333	False
Q61146	Mus musculus	Metazoa	521	True
Q06211	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1407	False
Q960V3	Drosophila melanogaster	Metazoa	1122	False
Q96B49	Homo sapiens	Metazoa	74	False
Q8GUK1	Arabidopsis thaliana	Plants	602	False
P70120	Mus musculus	Metazoa	167	False
Q1ZXU0	Caenorhabditis elegans	Metazoa	205	False
Q9BQA5	Homo sapiens	Metazoa	517	False
Q9USW5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	262	False
Q9LR78	Arabidopsis thaliana	Plants	793	False
P03880	Emericella nidulans	Fungi	488	False
Q05131	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	434	True
Q07923	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	191	False
P87297	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	90	False
Q05942	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	220	False
P62806	Mus musculus	Metazoa	103	False
O65220	Arabidopsis thaliana	Plants	281	False
Q9QXM1	Mus musculus	Metazoa	983	False
A8MQN2	Arabidopsis thaliana	Plants	616	False
Q4VBD9	Mus musculus	Metazoa	706	False
Q63472	Rattus norvegicus	Metazoa	962	False
Q10337	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	849	False
Q86WV6	Homo sapiens	Metazoa	379	False
Q13889	Homo sapiens	Metazoa	308	False
O49687	Arabidopsis thaliana	Plants	589	False
Q7RTY1	Homo sapiens	Metazoa	509	True
P56192	Homo sapiens	Metazoa	900	False
P87174	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	210	False
Q8ST83	Drosophila melanogaster	Metazoa	520	False
Q9LS02	Arabidopsis thaliana	Plants	253	False
Q9V3Z1	Drosophila melanogaster	Metazoa	484	False
O70337	Mus musculus	Metazoa	150	False
P0CJ62	Xenopus laevis	Metazoa	239	False
Q95U54	Drosophila melanogaster	Metazoa	959	False
P46946	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	345	False
Q42876	Solanum lycopersicum	Plants	569	False
Q940U6	Arabidopsis thaliana	Plants	316	False
P34815	Caenorhabditis elegans	Metazoa	591	False
Q9FNZ5	Arabidopsis thaliana	Plants	142	False
Q90257	Danio rerio	Metazoa	270	False
P47127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	394	False
Q12952	Homo sapiens	Metazoa	345	False
P60896	Homo sapiens	Metazoa	70	False
Q96GZ6	Homo sapiens	Metazoa	507	True
Q500U8	Arabidopsis thaliana	Plants	326	False
Q3U4H6	Mus musculus	Metazoa	486	False
Q4QAU9	Leishmania major	Other	549	False
P0CS82	Saccharomyces cerevisiae	Fungi	1483	False
Q05541	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	303	False
Q9N5A8	Caenorhabditis elegans	Metazoa	228	False
A0A1D5PRR9	Gallus gallus	Metazoa	2041	False
Q6IN84	Homo sapiens	Metazoa	353	False
O88466	Mus musculus	Metazoa	1888	False
Q9Z110	Mus musculus	Metazoa	795	False
G5EBR8	Caenorhabditis elegans	Metazoa	247	False
P46939	Homo sapiens	Metazoa	3433	False
B6TTV8	Zea mays	Plants	498	False
Q9LVD0	Arabidopsis thaliana	Plants	289	False
Q9VEX9	Drosophila melanogaster	Metazoa	150	False
O75940	Homo sapiens	Metazoa	238	False
P53725	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	186	False
Q08753	Chlamydomonas moewusii	Plants	164	False
Q86VP6	Homo sapiens	Metazoa	1230	False
P97852	Rattus norvegicus	Metazoa	735	False
E9Q5F9	Mus musculus	Metazoa	2537	False
Q9VLP3	Drosophila melanogaster	Metazoa	122	False
P25705	Homo sapiens	Metazoa	553	False
Q02206	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	625	False
P58467	Mus musculus	Metazoa	439	False
Q9FZ47	Arabidopsis thaliana	Plants	290	False
Q9C7C4	Arabidopsis thaliana	Plants	327	False
Q9BQG0	Homo sapiens	Metazoa	1328	False
Q96SI1	Homo sapiens	Metazoa	283	False
Q9SL95	Arabidopsis thaliana	Plants	456	True
O75324	Homo sapiens	Metazoa	88	True
Q96AG4	Homo sapiens	Metazoa	307	False
Q03388	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	795	False
Q8IY42	Homo sapiens	Metazoa	314	False
O15304	Homo sapiens	Metazoa	175	False
A0A3B3IS91	Homo sapiens	Metazoa	260	False
Q6K678	Oryza sativa subsp. japonica	Plants	210	False
Q39709	Isochrysis galbana	Other	208	False
Q9H2G9	Homo sapiens	Metazoa	400	False
P31111	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	875	False
Q9UI26	Homo sapiens	Metazoa	975	False
Q10187	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	612	False
Q05648	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	414	False
Q12416	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	295	False
Q8TBE7	Homo sapiens	Metazoa	412	False
Q8IXM6	Homo sapiens	Metazoa	262	True
Q06623	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	655	False
Q9H299	Homo sapiens	Metazoa	93	False
Q9DA19	Mus musculus	Metazoa	450	False
Q12366	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	352	False
Q61234	Mus musculus	Metazoa	503	False
Q9UPI3	Homo sapiens	Metazoa	526	False
A2T1U1	Brassica oleracea var. botrytis	Plants	305	False
Q7Z2W9	Homo sapiens	Metazoa	205	False
Q3T040	Bos taurus	Metazoa	242	False
Q9SMX3	Arabidopsis thaliana	Plants	274	False
Q96LW7	Homo sapiens	Metazoa	228	False
Q8WWY6	Homo sapiens	Metazoa	194	False
P56749	Homo sapiens	Metazoa	244	True
O65312	Arabidopsis thaliana	Plants	689	False
P53883	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	403	False
Q920G9	Mus musculus	Metazoa	524	False
P39769	Drosophila melanogaster	Metazoa	1589	False
O14776	Homo sapiens	Metazoa	1098	False
P21138	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	Other	233	False
O94979	Homo sapiens	Metazoa	1220	False
P80304	Sepia officinalis	Metazoa	51	False
P25801	Mus musculus	Metazoa	158	False
P14868	Homo sapiens	Metazoa	501	False
Q9XF57	Arabidopsis thaliana	Plants	317	False
P07768	Oryctolagus cuniculus	Metazoa	1827	False
Q9P0K7	Homo sapiens	Metazoa	980	False
P30943	Rhodomonas sp. (strain CS 24)	Other	104	False
Q02794	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	444	False
Q969F9	Homo sapiens	Metazoa	1004	False
Q9QY93	Mus musculus	Metazoa	170	False
O94261	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	220	False
Q9M394	Arabidopsis thaliana	Plants	471	False
Q96JJ3	Homo sapiens	Metazoa	720	False
Q9W0I5	Drosophila melanogaster	Metazoa	251	False
Q9U3F4	Caenorhabditis elegans	Metazoa	603	False
Q01613	Xenopus laevis	Metazoa	1420	False
P53119	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	910	False
D2K8N5	Nicotiana benthamiana	Plants	403	False
O95163	Homo sapiens	Metazoa	1332	False
Q9D4J1	Mus musculus	Metazoa	240	False
F4JLC1	Arabidopsis thaliana	Plants	331	False
Q9UUG9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1339	False
Q5VTT2	Homo sapiens	Metazoa	229	False
A9D2P7	Caenorhabditis elegans	Metazoa	672	False
Q9JHL0	Mus musculus	Metazoa	203	False
P0CY08	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	210	False
O95476	Homo sapiens	Metazoa	244	True
Q09821	Sus scrofa	Metazoa	138	False
Q9UT31	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	241	False
Q9LXT3	Arabidopsis thaliana	Plants	142	False
O74489	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	329	False
Q8I397	Plasmodium falciparum (isolate 3D7)	Other	1199	True
Q12124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	431	False
Q6ASS9	Oryza sativa subsp. japonica	Plants	123	False
Q3E7A3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	74	True
Q8BM75	Mus musculus	Metazoa	1188	False
Q9C5G0	Arabidopsis thaliana	Plants	367	False
P40688	Drosophila melanogaster	Metazoa	548	False
Q96GJ1	Homo sapiens	Metazoa	504	False
Q10222	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	670	False
G5EGQ6	Caenorhabditis elegans	Metazoa	2684	False
P56277	Homo sapiens	Metazoa	68	False
Q9D6J5	Mus musculus	Metazoa	186	False
Q9H840	Homo sapiens	Metazoa	131	False
A1ZAW0	Drosophila melanogaster	Metazoa	1722	False
Q969Y2	Homo sapiens	Metazoa	492	False
Q92540	Homo sapiens	Metazoa	1137	False
Q6NPM8	Arabidopsis thaliana	Plants	346	False
Q10178	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1205	False
P24919	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	273	False
P32342	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	167	False
Q10SU5	Oryza sativa subsp. japonica	Plants	598	False
Q9P7K5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1098	False
Q9SU05	Arabidopsis thaliana	Plants	382	False
P38060	Mus musculus	Metazoa	325	False
Q9VFK6	Drosophila melanogaster	Metazoa	691	False
Q9CQT9	Mus musculus	Metazoa	129	True
Q8GYH7	Arabidopsis thaliana	Plants	249	False
P35203	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	478	False
Q12179	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	454	False
P03911	Mus musculus	Metazoa	459	True
